path,label,seriesuid
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.225515255547637437801620523312_230544_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.225515255547637437801620523312
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.232011770495640253949434620907_245053_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.232011770495640253949434620907
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.186021279664749879526003668137_157875_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.186021279664749879526003668137
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.254138388912084634057282064266_280900_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.254138388912084634057282064266
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.218476624578721885561483687176_217905_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.218476624578721885561483687176
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.210426531621179400035178209430_202960_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.210426531621179400035178209430
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.142154819868944114554521645782_78942_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.142154819868944114554521645782
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.692598144815688523679745963696_91976_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.692598144815688523679745963696
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.276351267409869539593937734609_318352_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.276351267409869539593937734609
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565_42226_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.124154461048929153767743874565
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.106719103982792863757268101375_13062_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.106719103982792863757268101375
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.302134342469412607966016057827_356277_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.302134342469412607966016057827
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.301462380687644451483231621986_355626_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.301462380687644451483231621986
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.145283812746259413053188838096_85155_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.145283812746259413053188838096
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.177888806135892723698313903329_144519_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.177888806135892723698313903329
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.176869045992276345870480098568_141472_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.176869045992276345870480098568
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.215785045378334625097907422785_211973_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.215785045378334625097907422785
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.187694838527128312070807533473_159342_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.187694838527128312070807533473
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.189483585244687808087477024767_166125_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.189483585244687808087477024767
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.198698492013538481395497694975_179650_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.198698492013538481395497694975
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896_67303_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.534083630500464995109143618896
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720_40031_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.122763913896761494371822656720
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.225154811831720426832024114593_228829_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.225154811831720426832024114593
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.314836406260772370397541392345_382925_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.314836406260772370397541392345
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.922852847124879997825997808179_137658_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.922852847124879997825997808179
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.390513733720659266816639651938_429661_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.390513733720659266816639651938
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518_138965_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.176030616406569931557298712518
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.302557165094691896097534021075_357405_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.302557165094691896097534021075
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.334184846571549530235084187602_410780_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.334184846571549530235084187602
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.215104063467523905369326175410_210392_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.215104063467523905369326175410
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227_100973_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.154677396354641150280013275227
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559_46779_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.125124219978170516876304987559
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.624425075947752229712087113746_80815_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.624425075947752229712087113746
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.316900421002460665752357657094_385771_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.316900421002460665752357657094
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.204303454658845815034433453512_194691_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.204303454658845815034433453512
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.315770913282450940389971401304_384421_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.315770913282450940389971401304
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.307946352302138765071461362398_367910_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.307946352302138765071461362398
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.137763212752154081977261297097_65885_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.137763212752154081977261297097
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.204303454658845815034433453512_194733_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.204303454658845815034433453512
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586_260243_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.230491296081537726468075344411_241950_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.230491296081537726468075344411
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.320967206808467952819309001585_390091_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.320967206808467952819309001585
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410_43137_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.430109407146633213496148200410
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518_256398_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630_188826_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.202187810895588720702176009630
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286_38445_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.121993590721161347818774929286
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.248425363469507808613979846863_271411_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.248425363469507808613979846863
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.247060297988514823071467295949_269231_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.247060297988514823071467295949
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.146603910507557786636779705509_88371_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.146603910507557786636779705509
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972_56279_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.130036599816889919308975074972
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228_9271_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.105495028985881418176186711228
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667_330338_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.286217539434358186648717203667
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.205615524269596458818376243313_197179_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.205615524269596458818376243313
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.232071262560365924176679652948_245929_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.232071262560365924176679652948
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991_379868_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.313605260055394498989743099991
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.238522526736091851696274044574_253699_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.238522526736091851696274044574
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.192256506776434538421891524301_169434_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.192256506776434538421891524301
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.160216916075817913953530562493_107467_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.160216916075817913953530562493
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.204802250386343794613980417281_196088_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.204802250386343794613980417281
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831_23290_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.113586291551175790743673929831
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616_259651_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.242624386080831911167122628616
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.291539125579672469833850180824_337098_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.291539125579672469833850180824
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.163901773171373940247829492387_115365_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.163901773171373940247829492387
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.199171741859530285887752432478_180353_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.199171741859530285887752432478
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.300270516469599170290456821227_352991_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.300270516469599170290456821227
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059_16808_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.109002525524522225658609808059
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.266581250778073944645044950856_300217_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.266581250778073944645044950856
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.387954549120924524005910602207_428604_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.387954549120924524005910602207
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.258220324170977900491673635112_288725_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.258220324170977900491673635112
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556_297104_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.265453131727473342790950829556
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.297988578825170426663869669862_348434_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.297988578825170426663869669862
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815_310395_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.272123398257168239653655006815
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503_333951_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.288701997968615460794642979503
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.199171741859530285887752432478_181055_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.199171741859530285887752432478
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510_270766_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.248360766706804179966476685510
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.317613170669207528926259976488_387509_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.317613170669207528926259976488
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.271307051432838466826189754230_309535_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.271307051432838466826189754230
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.232011770495640253949434620907_244421_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.232011770495640253949434620907
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.300271604576987336866436407488_354304_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.300271604576987336866436407488
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436_402635_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.339546614783708685476232944897_421810_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.339546614783708685476232944897
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.265960756233787099041040311282_298984_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.265960756233787099041040311282
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.179209990684978588019929720099_148471_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.179209990684978588019929720099
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366_61483_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.134370886216012873213579659366
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405_3406_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.100621383016233746780170740405
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.131150737314367975651717513386_58166_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.131150737314367975651717513386
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518_256802_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.240969450540588211676803094518
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497_266030_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075_23720_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.113679818447732724990336702075
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.174907798609768549012640380786_137147_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.174907798609768549012640380786
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066_242899_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.231002159523969307155990628066
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144_259444_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.241717018262666382493757419144
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.279953669991076107785464313394_323364_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.279953669991076107785464313394
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949_147556_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.179162671133894061547290922949
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343_25860_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.114218724025049818743426522343
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.346115813056769250958550383763_425642_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.346115813056769250958550383763
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592_170584_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.193408384740507320589857096592
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.194488534645348916700259325236_173803_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.194488534645348916700259325236
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925_342965_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.295462530340364058116953738925
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397_87117_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.145759169833745025756371695397
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.200837896655745926888305239398_186817_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.200837896655745926888305239398
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.206539885154775002929031534291_199808_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.206539885154775002929031534291
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.119515474430718803379832249911_32669_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.119515474430718803379832249911
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147_261419_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.243094273518213382155770295147
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.188209889686363159853715266493_162016_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.188209889686363159853715266493
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377_262357_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.367204840301639918160517361062_426396_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.367204840301639918160517361062
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.126631670596873065041988320084_49439_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.126631670596873065041988320084
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.286422846896797433168187085942_330667_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.286422846896797433168187085942
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819_419974_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.803987517543436570820681016103_117909_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.803987517543436570820681016103
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.292057261351416339496913597985_338189_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.292057261351416339496913597985
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.196251645377731223510086726530_177287_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.196251645377731223510086726530
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526_403945_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.329624439086643515259182406526
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228_284885_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.255999614855292116767517149228
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.338447145504282422142824032832_417941_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.338447145504282422142824032832
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.293593766328917170359373773080_339676_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.293593766328917170359373773080
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.341557859428950960906150406596_425211_label0.npy,0,1.3.6.1.4.1.14519.5.2.1.6279.6001.341557859428950960906150406596
patches_candidates\1.3.6.1.4.1.14519.5.2.1.6279.6001.273525289046256012743471155680_314213_label1.npy,1,1.3.6.1.4.1.14519.5.2.1.6279.6001.273525289046256012743471155680
